"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.174369067E2,5.238721381E1,4.875331840E0,6.775961553E0,1.330000043E0,2.650000000E2,9.935046196E0,3.899412870E0
2.184374555E2,5.238721114E1,4.875300120E0,7.051574065E0,2.980000019E0,2.595000000E2,9.935046196E0,3.804444075E0
2.194363244E2,5.238720921E1,4.875259220E0,5.784213518E0,2.589999914E0,2.627999878E2,9.935046196E0,3.498080015E0
2.204363828E2,5.238720876E1,4.875220450E0,6.224742039E0,2.690000057E0,2.673999939E2,9.935046196E0,3.378652096E0
2.214366014E2,5.238720971E1,4.875183160E0,6.271474567E0,2.400000095E0,2.658999939E2,9.935046196E0,3.315078974E0
2.224383031E2,5.238721022E1,4.875144060E0,6.896879737E0,2.789999962E0,2.636000061E2,9.935046196E0,3.393765926E0
2.234378699E2,5.238720911E1,4.875104410E0,5.835453691E0,2.589999914E0,2.597999878E2,9.935046196E0,3.349444389E0
2.244376230E2,5.238720687E1,4.875068600E0,5.520915498E0,2.339999914E0,2.546999969E2,9.935046196E0,3.463342667E0
2.254359748E2,5.238720203E1,4.875030170E0,6.187268113E0,2.769999981E0,2.523000031E2,9.935046196E0,3.678264618E0
2.264354774E2,5.238719401E1,4.874985360E0,4.926732646E0,3.309999943E0,2.493999939E2,9.935046196E0,3.463826895E0
2.274364341E2,5.238718420E1,4.874944510E0,4.537229682E0,2.599999905E0,2.453000031E2,9.935046196E0,3.402969360E0
2.284352924E2,5.238717144E1,4.874911410E0,5.231040069E0,2.670000076E0,2.356999969E2,9.935046196E0,3.276601315E0
2.294370432E2,5.238715327E1,4.874881090E0,3.629678442E0,3.210000038E0,2.236999969E2,9.935046196E0,3.327902317E0
2.304377808E2,5.238713586E1,4.874863950E0,3.600041877E0,1.500000000E0,2.278000031E2,9.935046196E0,3.336286068E0
2.314365410E2,5.238711485E1,4.874840340E0,3.325950669E0,3.980000019E0,2.178000031E2,1.003628540E1,3.406324148E0
2.324366592E2,5.238709200E1,4.874817070E0,3.736732557E0,2.319999933E0,2.206000061E2,9.935046196E0,3.256260157E0
2.334382151E2,5.238707767E1,4.874796950E0,3.751410117E0,2.349999905E0,2.321999969E2,9.935046196E0,3.352642775E0
2.344368813E2,5.238706753E1,4.874770460E0,3.830604026E0,2.359999895E0,2.463999939E2,1.032812977E1,3.620257616E0
2.354371191E2,5.238706296E1,4.874733030E0,3.658822839E0,2.650000095E0,2.591000061E2,1.032300091E1,3.894059420E0
2.364375207E2,5.238706048E1,4.874697610E0,3.333542350E0,2.059999943E0,2.593999939E2,1.036861706E1,4.211333752E0
2.374353181E2,5.238705802E1,4.874665770E0,3.331017882E0,2.160000086E0,2.591000061E2,1.075236130E1,4.569690228E0
2.384383296E2,5.238705898E1,4.874628730E0,2.241214927E0,2.490000010E0,2.678999939E2,1.042801476E1,4.843862534E0
2.394357480E2,5.238706105E1,4.874592010E0,2.739609522E0,2.170000076E0,2.717000122E2,1.054193974E1,4.782119751E0
2.404362868E2,5.238706211E1,4.874552200E0,3.561975502E0,2.779999971E0,2.712000122E2,1.044033241E1,4.643072605E0
2.414356588E2,5.238706118E1,4.874515020E0,3.900880741E0,2.210000038E0,2.626000061E2,1.052452087E1,4.415965080E0
2.424380491E2,5.238705631E1,4.874476470E0,4.089755217E0,2.910000086E0,2.565000000E2,1.068753529E1,4.222434521E0
2.434363845E2,5.238705054E1,4.874434340E0,4.124817746E0,2.730000019E0,2.553999939E2,1.085326767E1,4.055597305E0
2.444378618E2,5.238704019E1,4.874398300E0,4.215907648E0,2.730000019E0,2.401000061E2,1.082674122E1,4.070933819E0
2.454373209E2,5.238702979E1,4.874365640E0,4.517753844E0,2.339999914E0,2.438000031E2,1.087072182E1,4.137020588E0
2.464393386E2,5.238701729E1,4.874335940E0,5.059772148E0,2.599999905E0,2.341999969E2,1.067677975E1,3.867129326E0
2.474368502E2,5.238700508E1,4.874310980E0,5.038378097E0,2.049999952E0,2.341000061E2,1.051593971E1,3.670462132E0
2.484368245E2,5.238699376E1,4.874279470E0,3.996595739E0,2.769999981E0,2.351999969E2,1.036852646E1,3.563196659E0
2.494357205E2,5.238698214E1,4.874248200E0,4.353494739E0,2.279999971E0,2.328000031E2,9.935046196E0,3.322618484E0
2.504376336E2,5.238697056E1,4.874222640E0,4.598153472E0,2.089999914E0,2.303999939E2,9.935046196E0,3.263795137E0
2.514370799E2,5.238695731E1,4.874193310E0,4.680881385E0,2.599999905E0,2.261000061E2,9.935046196E0,3.176336527E0
2.524362183E2,5.238694472E1,4.874165020E0,5.386352534E0,2.170000076E0,2.291999969E2,9.935046196E0,3.045969009E0
2.534364694E2,5.238693422E1,4.874134930E0,6.207670304E0,2.519999981E0,2.358000031E2,9.935046196E0,2.942706108E0
2.544359126E2,5.238692488E1,4.874101100E0,4.350886941E0,2.210000038E0,2.386999969E2,9.935046196E0,3.205962896E0
2.554377163E2,5.238691671E1,4.874067640E0,5.025416477E0,2.349999905E0,2.408000031E2,9.935046196E0,2.901782990E0
2.564364072E2,5.238690760E1,4.874037590E0,5.884883201E0,2.119999886E0,2.371999969E2,9.935046196E0,2.885239840E0
2.574362906E2,5.238689751E1,4.874014400E0,6.607206547E0,1.879999995E0,2.320000000E2,9.935046196E0,2.935668468E0
2.584375948E2,5.238687808E1,4.873979020E0,6.519206900E0,4.159999847E0,2.243999939E2,9.935046196E0,3.073181152E0
2.594360316E2,5.238685908E1,4.873938090E0,6.287100620E0,2.970000029E0,2.341000061E2,1.008137608E1,3.195122242E0
2.604357582E2,5.238684639E1,4.873910550E0,6.379107711E0,2.039999962E0,2.330000000E2,1.077631760E1,3.860260487E0
2.614365170E2,5.238683497E1,4.873887510E0,7.656482983E0,2.259999990E0,2.248999939E2,1.068983936E1,3.979326248E0
2.624399675E2,5.238682111E1,4.873859500E0,7.271437371E0,2.539999962E0,2.286000061E2,1.069635677E1,4.038450241E0
2.634388866E2,5.238680894E1,4.873830600E0,6.500529363E0,2.200000048E0,2.376999969E2,1.032816982E1,3.812711716E0
2.644399638E2,5.238680116E1,4.873798590E0,4.842540764E0,2.130000114E0,2.428000031E2,1.002183723E1,3.676078796E0
2.654359069E2,5.238679224E1,4.873765840E0,4.505106768E0,2.470000029E0,2.378000031E2,1.020301533E1,3.605882168E0
2.664363276E2,5.238678608E1,4.873739440E0,4.253373720E0,1.529999971E0,2.405000000E2,1.018076324E1,3.515039206E0
2.674368644E2,5.238678517E1,4.873709340E0,2.981138096E0,2.119999886E0,2.553999939E2,1.031937599E1,3.655497551E0
2.684374988E2,5.238677730E1,4.873668540E0,3.895592977E0,3.259999990E0,2.370000000E2,9.963012695E0,3.490646124E0
2.694362129E2,5.238676958E1,4.873627320E0,2.536488254E0,2.539999962E0,2.485000000E2,9.935046196E0,3.508290052E0
2.704370415E2,5.238676081E1,4.873588590E0,3.302566610E0,2.829999924E0,2.446000061E2,9.935046196E0,3.360841036E0
2.714355096E2,5.238675459E1,4.873552350E0,3.682907820E0,2.329999924E0,2.560000000E2,9.935046196E0,3.160264015E0
2.724356309E2,5.238675093E1,4.873518030E0,3.878744478E0,2.329999924E0,2.563999939E2,9.935046196E0,3.178658247E0
2.734383003E2,5.238675258E1,4.873476970E0,3.063659391E0,2.759999990E0,2.680000000E2,9.935046196E0,3.355711222E0
2.744371343E2,5.238675766E1,4.873432400E0,3.239421815E0,2.579999924E0,2.726000061E2,1.007821560E1,3.808691502E0
2.754358539E2,5.238675968E1,4.873377290E0,2.524121540E0,4.000000000E0,2.668999939E2,1.038098717E1,4.134984493E0
2.764360942E2,5.238676053E1,4.873328960E0,2.219040854E0,2.220000029E0,2.671000061E2,1.059891605E1,4.429680824E0
2.774354645E2,5.238675810E1,4.873283770E0,3.156938337E0,3.369999886E0,2.602000122E2,1.039972019E1,4.868258953E0
2.784367787E2,5.238675605E1,4.873234230E0,1.098984210E0,2.779999971E0,2.642999878E2,1.047474480E1,5.332473278E0
2.794366783E2,5.238675257E1,4.873192930E0,1.748308264E0,2.529999971E0,2.580000000E2,1.070258904E1,5.521782398E0
2.804340956E2,5.238674866E1,4.873153100E0,1.748523682E0,2.640000105E0,2.613999939E2,1.138776588E1,5.951008797E0
2.814367983E2,5.238674376E1,4.873121430E0,1.383996369E0,1.669999957E0,2.553000031E2,1.070738506E1,5.381898403E0
2.824450218E2,5.238673446E1,4.873095960E0,9.847985048E-1,2.009999990E0,2.405000000E2,1.070205307E1,5.178521633E0
2.834355967E2,5.238672076E1,4.873061960E0,4.550352743E-1,2.990000010E0,2.351999969E2,1.075988007E1,4.959853649E0
2.844376129E2,5.238670926E1,4.873021140E0,3.598414790E-1,2.839999914E0,2.461000061E2,1.061606407E1,4.856966496E0
2.854365278E2,5.238670242E1,4.872983620E0,5.463944504E-1,2.250000000E0,2.551999969E2,1.049108696E1,4.618580341E0
2.864376150E2,5.238669398E1,4.872945610E0,4.195903911E-1,3.220000029E0,2.525000000E2,1.062238693E1,4.398188591E0
2.874353845E2,5.238668471E1,4.872906450E0,9.234503978E-2,2.589999914E0,2.590000000E2,1.056387043E1,4.264053822E0
2.884360804E2,5.238667539E1,4.872867260E0,1.355004386E0,3.240000010E0,2.533999939E2,1.050638008E1,4.378598213E0
2.894361649E2,5.238666866E1,4.872828390E0,8.352578976E-1,2.410000086E0,2.582000122E2,1.045816994E1,4.434516430E0
2.904381978E2,5.238666274E1,4.872792090E0,1.713951548E0,2.599999905E0,2.510000000E2,1.041788673E1,4.578851223E0
2.914411031E2,5.238665270E1,4.872757260E0,2.404713008E0,2.549999952E0,2.423000031E2,1.031956768E1,4.453302383E0
2.924377482E2,5.238664014E1,4.872722960E0,2.279370155E0,2.799999952E0,2.386000061E2,9.935046196E0,4.102197170E0
2.934378711E2,5.238662576E1,4.872691070E0,2.562839620E0,2.599999905E0,2.333000031E2,9.935046196E0,3.866425991E0
2.944379420E2,5.238661130E1,4.872659620E0,2.877070948E0,2.730000019E0,2.380000000E2,9.935046196E0,3.590715170E0
2.954375084E2,5.238659647E1,4.872628500E0,3.450274116E0,2.569999933E0,2.341000061E2,1.025732422E1,3.791929960E0
2.964372402E2,5.238658367E1,4.872600220E0,3.572737169E0,2.240000010E0,2.351000061E2,1.039447212E1,3.879026890E0
2.974371924E2,5.238657349E1,4.872580390E0,3.471270847E0,1.490000010E0,2.353000031E2,1.058635902E1,4.492561817E0
2.984371951E2,5.238656641E1,4.872565300E0,3.666015267E0,1.490000010E0,2.333999939E2,1.097145939E1,4.730044842E0
2.994369580E2,5.238655246E1,4.872535190E0,2.534813525E0,3.059999943E0,2.298000031E2,1.067158699E1,4.733230114E0
