"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.343711115E0,2.274079895E1,-2.712059975E1,-2.371679878E1
1.353711115E0,2.391199875E1,-2.687660027E1,-2.282620049E1
1.363711115E0,2.482699966E1,-2.673019981E1,-2.215519905E1
1.373711115E0,2.566880035E1,-2.660820007E1,-2.142319870E1
1.383711115E0,2.649839973E1,-2.684000015E1,-2.033740044E1
1.393711115E0,2.707180023E1,-2.682779884E1,-1.967860031E1
1.403711115E0,2.766959953E1,-2.682779884E1,-1.901980019E1
1.413711115E0,2.807219887E1,-2.693759918E1,-1.854399872E1
1.423711115E0,2.846259880E1,-2.705959892E1,-1.799499893E1
1.433711115E0,2.871879959E1,-2.721819878E1,-1.748259926E1
1.443711115E0,2.898719978E1,-2.738899994E1,-1.692140007E1
1.453711115E0,2.923119926E1,-2.758419991E1,-1.637240028E1
1.463711115E0,2.935319901E1,-2.765740013E1,-1.585999966E1
1.473711115E0,2.958499908E1,-2.784039879E1,-1.521339989E1
1.483711115E0,2.974359894E1,-2.807219887E1,-1.461559963E1
1.493711115E0,2.990219879E1,-2.825519943E1,-1.404220009E1
1.503711115E0,3.001199913E1,-2.846259880E1,-1.350539970E1
1.513711115E0,3.020719910E1,-2.860899925E1,-1.300519943E1
1.523711115E0,3.039019966E1,-2.869439888E1,-1.254160023E1
1.533711115E0,3.046339989E1,-2.873099899E1,-1.218779945E1
1.543711115E0,3.064639854E1,-2.881639862E1,-1.189499950E1
1.553711115E0,3.074399948E1,-2.877979851E1,-1.188280010E1
1.563711115E0,3.090259933E1,-2.871879959E1,-1.198040009E1
1.573711115E0,3.100020027E1,-2.865779877E1,-1.198040009E1
1.583711115E0,3.107339859E1,-2.854800034E1,-1.219999981E1
1.593711115E0,3.104899979E1,-2.853579903E1,-1.239519978E1
1.603711115E0,3.098799896E1,-2.849919891E1,-1.267579937E1
1.613711115E0,3.117099953E1,-2.848699951E1,-1.307839966E1
1.623711115E0,3.106119919E1,-2.848699951E1,-1.340779972E1
1.633711115E0,3.106119919E1,-2.847480011E1,-1.365180016E1
1.643711115E0,3.098799896E1,-2.851140022E1,-1.381040001E1
1.653711115E0,3.095139885E1,-2.854800034E1,-1.417640018E1
1.663711115E0,3.101239967E1,-2.859679985E1,-1.434719944E1
1.673711115E0,3.096360016E1,-2.862119865E1,-1.450579929E1
1.683711115E0,3.089039993E1,-2.873099899E1,-1.461559963E1
1.693711115E0,3.060980034E1,-2.885299873E1,-1.465219975E1
1.703711115E0,3.040239906E1,-2.908479881E1,-1.481079960E1
1.713711115E0,2.999979973E1,-2.903599930E1,-1.555499935E1
1.723711115E0,2.956060028E1,-2.942639923E1,-1.575019932E1
1.733711115E0,2.901159859E1,-2.979240036E1,-1.590880013E1
1.743711115E0,2.820639992E1,-3.026819992E1,-1.620159912E1
1.753711115E0,2.749880028E1,-3.079279900E1,-1.655539894E1
1.763711115E0,2.674239922E1,-3.128079987E1,-1.698239899E1
1.773711115E0,2.591279984E1,-3.175659943E1,-1.734840012E1
1.783711115E0,2.516860008E1,-3.222019958E1,-1.778759956E1
1.793711115E0,2.441219902E1,-3.300099945E1,-1.772659874E1
1.803711115E0,2.363139915E1,-3.333039856E1,-1.828779984E1
1.813711115E0,2.285059929E1,-3.363539886E1,-1.877579880E1
1.823711115E0,2.214299965E1,-3.351340103E1,-1.959319878E1
1.833711115E0,2.152079964E1,-3.370859909E1,-2.010560036E1
1.843711115E0,2.083759880E1,-3.386719894E1,-2.070339966E1
1.853711115E0,2.017879868E1,-3.401359940E1,-2.135000038E1
1.863711115E0,1.956879997E1,-3.406240082E1,-2.193560028E1
1.873711115E0,1.906859970E1,-3.405019760E1,-2.237479973E1
1.883711115E0,1.858059883E1,-3.403799820E1,-2.286279869E1
1.893711115E0,1.825119972E1,-3.402579880E1,-2.336299896E1
1.903711115E0,1.795839882E1,-3.425759888E1,-2.346059990E1
1.913711115E0,1.771439934E1,-3.407460022E1,-2.385099983E1
1.923711115E0,1.766559982E1,-3.384280014E1,-2.411940002E1
1.933711115E0,1.782419968E1,-3.358660126E1,-2.424139977E1
1.943711115E0,1.808040047E1,-3.330599976E1,-2.437559891E1
1.953711115E0,1.837319946E1,-3.300099945E1,-2.453419876E1
1.963711115E0,1.876359940E1,-3.269599915E1,-2.457079887E1
1.973711115E0,1.936139870E1,-3.242760086E1,-2.442440033E1
1.983711115E0,2.004459953E1,-3.215919876E1,-2.416819954E1
1.993711115E0,2.076440048E1,-3.192739868E1,-2.385099983E1
2.003711115E0,2.156959915E1,-3.173219872E1,-2.342399979E1
2.013711115E0,2.233819962E1,-3.153699875E1,-2.305799866E1
2.023711115E0,2.320439911E1,-3.137839890E1,-2.246019936E1
2.033711115E0,2.407059860E1,-3.126859856E1,-2.177700043E1
2.043711115E0,2.497340012E1,-3.123199844E1,-2.099619865E1
2.053711115E0,2.560779953E1,-3.120759964E1,-2.033740044E1
2.063711115E0,2.615679932E1,-3.125639915E1,-1.969079971E1
2.073711115E0,2.665699959E1,-3.139060020E1,-1.893440056E1
2.083711115E0,2.704739952E1,-3.154920006E1,-1.817799950E1
2.093711115E0,2.744999886E1,-3.171999931E1,-1.738500023E1
2.103711115E0,2.764519882E1,-3.187859917E1,-1.670179939E1
2.113711115E0,2.788920021E1,-3.209819794E1,-1.594539928E1
2.123711115E0,2.812100029E1,-3.231779861E1,-1.532319927E1
2.133711115E0,2.851140022E1,-3.248859787E1,-1.449359989E1
2.143711115E0,2.876759911E1,-3.263499832E1,-1.381040001E1
2.153711115E0,2.897500038E1,-3.272039795E1,-1.315159988E1
2.163711115E0,2.920679855E1,-3.286679840E1,-1.244399929E1
2.173711115E0,2.940199852E1,-3.300099945E1,-1.172420025E1
2.183711115E0,2.971920013E1,-3.318399811E1,-1.102880001E1
2.193711115E0,2.980459976E1,-3.333039856E1,-1.045539951E1
2.203711115E0,2.976799965E1,-3.344020081E1,-9.894199371E0
2.213711115E0,2.963379860E1,-3.357439804E1,-9.442799568E0
2.223711115E0,2.964599991E1,-3.369639969E1,-9.027999878E0
2.233711115E0,2.967039871E1,-3.357439804E1,-9.113399506E0
2.243711115E0,2.959719849E1,-3.363539886E1,-8.857199669E0
2.253711115E0,2.942639923E1,-3.372079849E1,-8.735199928E0
2.263711115E0,2.918239975E1,-3.380619812E1,-8.808400154E0
2.273711115E0,2.907259941E1,-3.386719894E1,-8.893799782E0
2.283711115E0,2.906040001E1,-3.391600037E1,-9.101200104E0
2.293711115E0,2.899939919E1,-3.397700119E1,-9.503799438E0
2.303711115E0,2.879199982E1,-3.395259857E1,-9.955200195E0
2.313711115E0,2.860899925E1,-3.418439865E1,-1.008939934E1
2.323711115E0,2.838939857E1,-3.415999985E1,-1.073600006E1
2.333711115E0,2.819419861E1,-3.409899902E1,-1.132159996E1
2.343711115E0,2.803559875E1,-3.397700119E1,-1.191940022E1
2.353711115E0,2.781599998E1,-3.378179932E1,-1.252939987E1
2.363711115E0,2.757199860E1,-3.358660126E1,-1.312720013E1
2.373711115E0,2.726700020E1,-3.342799759E1,-1.371280003E1
2.383711115E0,2.713279915E1,-3.330599976E1,-1.409099960E1
2.393711115E0,2.686439896E1,-3.323279953E1,-1.456680012E1
2.403711115E0,2.662039948E1,-3.315959930E1,-1.499380016E1
2.413711115E0,2.627879906E1,-3.309859848E1,-1.545739937E1
2.423711115E0,2.593719864E1,-3.313520050E1,-1.577460003E1
2.433711115E0,2.549799919E1,-3.333039856E1,-1.625040054E1
2.443711115E0,2.491239929E1,-3.348899841E1,-1.664080048E1
2.453711115E0,2.439999962E1,-3.370859909E1,-1.690919876E1
2.463711115E0,2.380220032E1,-3.392819977E1,-1.739719963E1
2.473711115E0,2.322879982E1,-3.412339783E1,-1.771439934E1
2.483711115E0,2.270419884E1,-3.435519791E1,-1.801939964E1
2.493711115E0,2.215519905E1,-3.451379776E1,-1.837319946E1
2.503711115E0,2.156959915E1,-3.467239761E1,-1.876359940E1
2.513711115E0,2.108160019E1,-3.473339844E1,-1.901980019E1
2.523711115E0,2.071559906E1,-3.481879807E1,-1.927599907E1
2.533711115E0,2.026420021E1,-3.478219986E1,-1.960540009E1
2.543711115E0,1.981279945E1,-3.481879807E1,-1.984939957E1
2.553711115E0,1.942239952E1,-3.485540009E1,-2.014220047E1
2.563711115E0,1.898320007E1,-3.489199829E1,-2.044719887E1
2.573711115E0,1.870260048E1,-3.494079971E1,-2.064239883E1
2.583711115E0,1.849519920E1,-3.496519852E1,-2.078879929E1
2.593711115E0,1.840979958E1,-3.497739792E1,-2.091079903E1
2.603711115E0,1.828779984E1,-3.496519852E1,-2.100839996E1
2.613711115E0,1.832439995E1,-3.496519852E1,-2.113039970E1
2.623711115E0,1.853179932E1,-3.492860031E1,-2.104500008E1
2.633711115E0,1.882460022E1,-3.485540009E1,-2.087419891E1
2.643711115E0,1.915399933E1,-3.473339844E1,-2.069120026E1
2.653711115E0,1.956879997E1,-3.463579941E1,-2.052039909E1
2.663711115E0,1.999580002E1,-3.452600098E1,-2.006900024E1
2.673711115E0,2.058139992E1,-3.446500015E1,-1.956879997E1
2.683711115E0,2.126459885E1,-3.440399933E1,-1.898320007E1
2.693711115E0,2.195999908E1,-3.434299850E1,-1.811700058E1
2.703711115E0,2.288719940E1,-3.430640030E1,-1.728739929E1
2.713711115E0,2.366799927E1,-3.423320007E1,-1.620159912E1
2.723711115E0,2.455859947E1,-3.423320007E1,-1.499380016E1
2.733711115E0,2.531499863E1,-3.424539948E1,-1.373719978E1
2.743711115E0,2.602260017E1,-3.430640030E1,-1.265139961E1
2.753711115E0,2.660820007E1,-3.415999985E1,-1.180959988E1
2.763711115E0,2.708399963E1,-3.424539948E1,-1.030900002E1
2.773711115E0,2.752319908E1,-3.435519791E1,-8.771800041E0
2.783711115E0,2.773060036E1,-3.444059753E1,-7.234600067E0
2.793711115E0,2.808440018E1,-3.453820038E1,-5.721799850E0
2.803711115E0,2.862119865E1,-3.448939896E1,-3.830799818E0
2.813711115E0,2.908479881E1,-3.439179993E1,-1.842199922E0
2.823711115E0,2.952400017E1,-3.408679962E1,2.073999941E-1
2.833711115E0,2.997539902E1,-3.391600037E1,2.635200024E0
2.843711115E0,3.042679977E1,-3.347679901E1,4.623799801E0
2.853711115E0,3.091479874E1,-3.257399750E1,6.234200001E0
2.863711115E0,3.128079987E1,-3.197620010E1,8.393599510E0
2.873711115E0,3.158580017E1,-3.126859856E1,1.049199963E1
2.883711115E0,3.159799957E1,-3.057320023E1,1.234639931E1
2.893711115E0,3.161019897E1,-2.981679916E1,1.442039967E1
2.903711115E0,3.158580017E1,-2.910919952E1,1.639679909E1
2.913711115E0,3.146379852E1,-2.841379929E1,1.826339912E1
2.923711115E0,3.131739998E1,-2.765740013E1,1.997139931E1
2.933711115E0,3.106119919E1,-2.732799911E1,2.197220039E1
2.943711115E0,3.076840019E1,-2.653499985E1,2.360700035E1
2.953711115E0,3.036579895E1,-2.581519890E1,2.514419937E1
2.963711115E0,2.999979973E1,-2.509539986E1,2.655939865E1
2.973711115E0,2.968260002E1,-2.442440033E1,2.770619965E1
2.983711115E0,2.938979912E1,-2.376560020E1,2.881639862E1
2.993711115E0,2.917020035E1,-2.285059929E1,2.996319962E1
3.003711115E0,2.901159859E1,-2.187459946E1,3.107339859E1
