"Time (s)","Illuminance (lx)"
5.227971017E2,6.024105469E3
5.228637405E2,4.878900391E3
5.229304146E2,3.944160156E3
5.229970792E2,3.658230225E3
5.230637399E2,3.658230225E3
5.231304336E2,3.658230225E3
5.231970831E2,5.367600098E3
5.232637412E2,6.810480469E3
5.233304059E2,7.936042969E3
5.233970746E2,8.153123047E3
5.234637633E2,8.153123047E3
5.235304360E2,7.936042969E3
5.235970712E2,4.086787598E3
5.236637376E2,3.584250244E3
5.237304070E2,3.400650146E3
5.237970981E2,3.400650146E3
5.238637627E2,3.400650146E3
5.239304025E2,4.745655273E3
5.239970782E2,5.705775391E3
5.240637400E2,5.962882812E3
5.241304200E2,5.962882812E3
5.241970910E2,5.705775391E3
5.242637710E2,5.311912598E3
5.243304021E2,4.957807617E3
5.243970725E2,4.704075195E3
5.244637364E2,3.741795166E3
5.245304229E2,3.741795166E3
5.245970897E2,3.741795166E3
5.246637330E2,4.405320312E3
5.247303956E2,4.604715332E3
5.247970606E2,4.604715332E3
5.248637589E2,4.508932617E3
5.249304129E2,4.508932617E3
5.249970577E2,3.858840088E3
5.250637396E2,3.360352539E3
5.251303959E2,3.164602539E3
5.251970773E2,3.164602539E3
5.252637491E2,3.164602539E3
5.253304268E2,3.678007568E3
5.253970576E2,5.864602539E3
5.254637227E2,6.176317871E3
5.255303886E2,6.176317871E3
5.255970704E2,5.864602539E3
5.256637466E2,3.902580078E3
5.257303888E2,3.351577637E3
5.257970568E2,3.351577637E3
5.258637602E2,3.351577637E3
5.259304118E2,3.807675049E3
5.259970768E2,4.456080078E3
5.260637164E2,4.869112793E3
5.261303821E2,5.267362793E3
5.261970492E2,5.267362793E3
5.262637447E2,5.267362793E3
5.263304073E2,3.538620117E3
5.263970815E2,3.234937744E3
5.264637115E2,3.079080078E3
5.265303733E2,3.079080078E3
5.265970425E2,3.079080078E3
5.266637263E2,3.789315186E3
5.267303985E2,4.482945312E3
5.267970429E2,4.934520020E3
5.268637085E2,4.934520020E3
5.269303710E2,4.934520020E3
5.269970685E2,4.583992676E3
5.270637404E2,2.778705078E3
5.271303715E2,2.585520020E3
5.271970375E2,2.585520020E3
5.272637064E2,2.585520020E3
5.273303964E2,2.782282715E3
5.273970608E2,3.144150146E3
5.274637414E2,3.459712646E3
5.275303726E2,4.218952637E3
5.275970364E2,4.218952637E3
5.276637362E2,4.218952637E3
5.277303920E2,2.760547607E3
5.277970583E2,2.610900146E3
5.278636961E2,2.324295166E3
5.279303617E2,2.324295166E3
5.279970333E2,2.324295166E3
5.280637141E2,2.647350098E3
5.281303791E2,2.647350098E3
5.281970243E2,2.647350098E3
5.282636938E2,2.515590088E3
5.283303614E2,2.406375000E3
5.283970514E2,2.406375000E3
5.284637137E2,2.406375000E3
5.285304036E2,2.289532471E3
5.285970394E2,2.289532471E3
5.286636884E2,2.287440186E3
5.287303842E2,2.287440186E3
5.287970190E2,2.287440186E3
5.288637167E2,2.323012695E3
5.289303529E2,2.325577637E3
5.289970175E2,2.332867676E3
5.290636873E2,2.341979980E3
5.291303866E2,2.451600098E3
5.291970448E2,2.451600098E3
5.292636810E2,2.482717529E3
5.293303490E2,2.482717529E3
5.293970288E2,2.482717529E3
5.294637012E2,2.598075195E3
5.295303722E2,2.720655029E3
5.295970344E2,2.908710205E3
5.296636849E2,3.755835205E3
5.297303448E2,3.755835205E3
5.297970122E2,3.755835205E3
5.298637031E2,3.534097656E3
5.299303671E2,3.534097656E3
5.299970065E2,3.534097656E3
5.300636779E2,5.033880371E3
5.301303386E2,9.370350586E3
5.301970166E2,1.078103320E4
5.302636939E2,1.246779004E4
5.303303472E2,1.246779004E4
5.303970051E2,1.246779004E4
5.304636699E2,1.036354590E4
5.305303659E2,7.961422852E3
5.305969992E2,7.961422852E3
5.306637111E2,7.961422852E3
5.307303379E2,8.298315430E3
5.307969988E2,9.978863281E3
5.308636826E2,1.129086035E4
5.309303585E2,1.163430078E4
5.309970276E2,1.318551758E4
5.310636687E2,1.318551758E4
5.311303347E2,1.318551758E4
5.311970027E2,1.059615039E4
5.312636783E2,8.583772461E3
5.313303484E2,8.583772461E3
5.313970076E2,8.583772461E3
5.314636596E2,9.104669922E3
5.315303249E2,1.397337793E4
5.315969922E2,1.523238770E4
5.316636784E2,1.523238770E4
5.317303540E2,1.523238770E4
5.317969894E2,1.253387305E4
5.318636560E2,5.734732910E3
5.319303214E2,5.734732910E3
5.319970167E2,5.700442871E3
5.320636756E2,5.700442871E3
5.321303202E2,6.156067871E3
5.321969953E2,6.723472656E3
5.322636521E2,6.795090332E3
5.323303390E2,6.795090332E3
5.323970052E2,6.795090332E3
5.324636754E2,6.194677734E3
5.325303179E2,5.201685059E3
5.325969885E2,4.799790039E3
5.326636475E2,4.783995117E3
5.327303444E2,4.437720215E3
5.327970090E2,4.437720215E3
5.328636500E2,4.437720215E3
5.329303064E2,4.535189941E3
5.329969760E2,4.718115234E3
5.330636756E2,4.840087891E3
5.331303317E2,4.998915039E3
5.331969777E2,5.013022461E3
5.332636471E2,4.998915039E3
5.333303090E2,4.840087891E3
5.333969729E2,4.770562500E3
5.334636671E2,4.581900391E3
5.335303290E2,4.581900391E3
5.335969692E2,4.581900391E3
5.336636347E2,4.703602539E3
5.337303410E2,4.849267578E3
5.337969866E2,4.849267578E3
5.338636596E2,4.849267578E3
5.339303004E2,4.849267578E3
5.339969734E2,4.849267578E3
5.340636383E2,4.595062500E3
5.341303252E2,4.604715332E3
5.341969956E2,4.604715332E3
5.342636339E2,4.587435059E3
5.343303040E2,4.587435059E3
5.343969716E2,4.604715332E3
5.344636697E2,4.581427734E3
