"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.452420349E1,1.727519989E1,-4.317580032E1,-1.228539944E1
1.453420349E1,1.739719963E1,-4.313919830E1,-1.209019947E1
1.454420349E1,1.750699997E1,-4.301720047E1,-1.178520012E1
1.455420349E1,1.762899971E1,-4.318799973E1,-1.119960022E1
1.456420349E1,1.773880005E1,-4.312699890E1,-1.087020016E1
1.457420349E1,1.783639908E1,-4.305379868E1,-1.061399937E1
1.458420349E1,1.812919998E1,-4.293180084E1,-1.026019955E1
1.459420349E1,1.831220055E1,-4.287080002E1,-9.845399857E0
1.460420349E1,1.849519920E1,-4.279759979E1,-9.394000053E0
1.461420349E1,1.867819977E1,-4.266339874E1,-8.906000137E0
1.462420349E1,1.892219925E1,-4.261459732E1,-8.539999962E0
1.463420349E1,1.908079910E1,-4.249259949E1,-8.064199448E0
1.464420349E1,1.931259918E1,-4.245599747E1,-7.576200008E0
