"Time (s)","Illuminance (lx)"
1.060533086E2,3.556575012E2
1.061199770E2,3.377700195E2
1.061866445E2,3.192075195E2
1.062533086E2,2.878200073E2
1.063199739E2,2.878200073E2
1.063866392E2,2.878200073E2
1.064533083E2,2.974725037E2
1.065199741E2,3.051000061E2
1.065866364E2,3.125924988E2
1.066533035E2,3.200175171E2
1.067199694E2,3.398625183E2
1.067866366E2,3.573450012E2
1.068533020E2,3.836025085E2
1.069199743E2,4.571100159E2
1.069866331E2,5.093550110E2
1.070533004E2,5.622750244E2
1.071199649E2,6.036525269E2
1.071866308E2,6.658875122E2
1.072532962E2,6.769575195E2
1.073199618E2,6.769575195E2
1.073866322E2,6.769575195E2
1.074532942E2,6.554250488E2
1.075199628E2,6.279525146E2
1.075866287E2,5.940000000E2
1.076532937E2,5.258250122E2
1.077199604E2,4.914675293E2
1.077866250E2,4.571100159E2
1.078532939E2,3.891375122E2
1.079199581E2,3.692925110E2
1.079866268E2,3.528900146E2
1.080532907E2,3.362174988E2
1.081199552E2,3.002400208E2
1.081866218E2,2.844450073E2
1.082532895E2,2.844450073E2
1.083199537E2,2.844450073E2
1.083866200E2,2.859300232E2
1.084532870E2,2.949075012E2
1.085199515E2,3.074625244E2
1.085866193E2,3.326400146E2
1.086532832E2,3.516075134E2
1.087199512E2,3.821175232E2
1.087866156E2,4.667625122E2
1.088532821E2,5.144850464E2
1.089199513E2,5.658525391E2
1.089866174E2,6.168150024E2
1.090532802E2,6.984900513E2
1.091199462E2,7.268400269E2
1.091866122E2,7.268400269E2
1.092532792E2,7.268400269E2
1.093199443E2,7.076700439E2
1.093866085E2,6.758775024E2
1.094532766E2,6.392250366E2
1.095199407E2,5.692950439E2
1.095866071E2,5.354100342E2
1.096532737E2,5.008500061E2
1.097199427E2,4.228200073E2
1.097866050E2,3.897450256E2
1.098532730E2,3.694950256E2
1.099199360E2,3.407400208E2
1.099866045E2,3.249450073E2
1.100532770E2,3.085425110E2
1.101199347E2,2.897774963E2
1.101865986E2,2.889000244E2
1.102532686E2,2.889000244E2
1.103199382E2,2.889000244E2
1.103865989E2,3.085425110E2
1.104532646E2,3.192075195E2
1.105199310E2,3.304800110E2
1.105866005E2,3.496500244E2
1.106532661E2,4.119525146E2
1.107199299E2,4.498875122E2
1.107865968E2,4.965975342E2
1.108532602E2,6.134400024E2
1.109199281E2,6.614325562E2
1.109865953E2,6.961950073E2
1.110532614E2,7.209000244E2
1.111199252E2,7.209000244E2
1.111865954E2,7.209000244E2
1.112532575E2,6.989625244E2
1.113199240E2,6.336900024E2
1.113865910E2,5.970375366E2
1.114532542E2,5.595075073E2
1.115199213E2,5.217750244E2
1.115865892E2,4.413825073E2
1.116532537E2,4.021650085E2
1.117199239E2,3.771900024E2
1.117865851E2,3.530924988E2
1.118532528E2,3.407400208E2
1.119199149E2,3.262275085E2
1.119865869E2,3.100275269E2
1.120532572E2,2.874150085E2
