"Time (s)","Illuminance (lx)"
3.829223277E2,1.151617554E3
3.829889935E2,1.151617554E3
3.830556574E2,1.115775024E3
3.831223280E2,1.151617554E3
3.831890089E2,1.165050049E3
3.832556668E2,1.176119995E3
3.833223246E2,1.254352539E3
3.833889888E2,1.322190063E3
3.834556540E2,1.322190063E3
3.835223242E2,1.322190063E3
3.835890111E2,1.309365112E3
3.836556763E2,1.250302490E3
3.837223200E2,1.099980103E3
3.837889839E2,9.963675537E2
3.838556610E2,9.308925171E2
3.839223188E2,9.242775269E2
3.839890073E2,9.242775269E2
3.840556481E2,9.242775269E2
3.841223174E2,1.032817505E3
3.841889990E2,1.156477539E3
3.842556608E2,1.272037598E3
3.843223116E2,1.378282593E3
3.843889830E2,1.378282593E3
3.844556430E2,1.378282593E3
3.845223155E2,1.350540039E3
3.845889988E2,1.286752563E3
3.846556544E2,1.244970093E3
3.847223100E2,1.221075073E3
3.847889739E2,1.220467529E3
3.848556389E2,1.220467529E3
3.849223063E2,1.220467529E3
3.849889942E2,1.228770020E3
3.850556563E2,1.349257568E3
3.851223056E2,1.408117554E3
3.851889703E2,1.445647583E3
3.852556494E2,1.447740112E3
3.853223032E2,1.447740112E3
3.853889923E2,1.447740112E3
3.854556353E2,1.358235107E3
3.855223029E2,1.154385010E3
3.855889654E2,1.113412598E3
3.856556442E2,1.082700073E3
3.857223001E2,1.041592529E3
3.857889644E2,1.041592529E3
3.858556340E2,1.041592529E3
3.859222985E2,1.073790039E3
3.859889799E2,1.108282593E3
3.860556404E2,1.133055054E3
3.861222948E2,1.139265015E3
3.861889619E2,1.139265015E3
3.862556360E2,1.139265015E3
3.863222979E2,1.108552490E3
3.863889835E2,1.048207520E3
3.864556428E2,1.005142517E3
3.865222961E2,9.718650513E2
3.865889571E2,9.038250122E2
3.866556222E2,8.918775635E2
3.867222925E2,8.918775635E2
3.867889768E2,8.918775635E2
3.868556203E2,9.531000366E2
3.869222981E2,1.001092529E3
3.869889539E2,1.070347534E3
3.870556300E2,1.096402588E3
3.871222861E2,1.168425049E3
3.871889543E2,1.168425049E3
3.872556132E2,1.168425049E3
3.873222824E2,1.065015015E3
3.873889484E2,9.895500488E2
3.874556262E2,9.637650146E2
3.875222835E2,8.936325073E2
3.875889455E2,8.526600342E2
3.876556094E2,8.526600342E2
3.877222821E2,8.526600342E2
3.877889777E2,9.481725464E2
3.878556094E2,9.838125610E2
3.879222744E2,1.005345032E3
3.879889372E2,1.027957520E3
3.880556256E2,1.060357544E3
3.881222753E2,1.060357544E3
3.881889531E2,1.060357544E3
3.882556046E2,9.402750244E2
3.883222751E2,8.251875610E2
3.883889409E2,7.260300293E2
3.884556168E2,6.827625122E2
3.885222704E2,6.217425537E2
3.885889392E2,6.217425537E2
3.886556026E2,6.217425537E2
3.887222781E2,6.980850220E2
3.887889723E2,7.582275391E2
