"Time (s)","Illuminance (lx)"
1.362742792E2,1.347097534E3
1.363409421E2,1.346692505E3
1.364076106E2,1.346490112E3
1.364742773E2,1.346287598E3
1.365409397E2,1.346287598E3
1.366076130E2,1.346085083E3
1.366742753E2,1.345612549E3
1.367409370E2,1.345410034E3
1.368076090E2,1.345410034E3
1.368742711E2,1.345207520E3
1.369409402E2,1.344532593E3
1.370076050E2,1.343722534E3
1.370742733E2,1.343722534E3
1.371409325E2,1.343722534E3
1.372076059E2,1.343250000E3
1.372742685E2,1.343047607E3
1.373409319E2,1.343047607E3
1.374076004E2,1.342845093E3
1.374742646E2,1.342642578E3
1.375409300E2,1.342440063E3
1.376076002E2,1.342440063E3
1.376742658E2,1.342237549E3
1.377409272E2,1.342035034E3
1.378075965E2,1.341765015E3
1.378742630E2,1.341562500E3
1.379409274E2,1.341562500E3
1.380075950E2,1.341360107E3
1.380742620E2,1.341562500E3
1.381409233E2,1.341360107E3
1.382075957E2,1.340955078E3
1.382742591E2,1.340752563E3
1.383409210E2,1.340280029E3
1.384075927E2,1.339875000E3
1.384742569E2,1.339875000E3
1.385409243E2,1.339672607E3
1.386075899E2,1.339672607E3
1.386742572E2,1.339875000E3
1.387409177E2,1.339672607E3
1.388075862E2,1.339470093E3
1.388742629E2,1.339470093E3
1.389409206E2,1.339470093E3
1.390075865E2,1.339200073E3
1.390742595E2,1.339200073E3
1.391409120E2,1.338997559E3
1.392075847E2,1.339200073E3
1.392742536E2,1.339200073E3
1.393409106E2,1.339672607E3
1.394075916E2,1.339672607E3
1.394742454E2,1.339672607E3
1.395409089E2,1.339875000E3
1.396075782E2,1.340482544E3
1.396742439E2,1.340752563E3
1.397409064E2,1.340752563E3
1.398075770E2,1.340752563E3
1.398742453E2,1.340752563E3
1.399409075E2,1.341360107E3
1.400075731E2,1.341562500E3
1.400742459E2,1.342035034E3
1.401409033E2,1.341765015E3
1.402075740E2,1.342440063E3
1.402742386E2,1.342440063E3
1.403409004E2,1.342642578E3
1.404075692E2,1.342642578E3
1.404742354E2,1.343250000E3
1.405408985E2,1.344330078E3
1.406075679E2,1.344802612E3
1.406742357E2,1.344802612E3
1.407408958E2,1.344802612E3
1.408075662E2,1.345207520E3
1.408742334E2,1.345410034E3
1.409408941E2,1.345815063E3
1.410075658E2,1.346490112E3
1.410742283E2,1.347097534E3
1.411408929E2,1.347772583E3
1.412075627E2,1.347772583E3
1.412742263E2,1.347772583E3
1.413408906E2,1.347772583E3
1.414075593E2,1.347975098E3
1.414742250E2,1.348852539E3
1.415408878E2,1.347975098E3
1.416075595E2,1.347975098E3
1.416742245E2,1.347975098E3
1.417408868E2,1.349257568E3
1.418075604E2,1.347975098E3
1.418742258E2,1.347975098E3
1.419408832E2,1.348380005E3
1.420075539E2,1.347975098E3
1.420742203E2,1.347975098E3
1.421408828E2,1.347975098E3
1.422075510E2,1.348177612E3
1.422742168E2,1.348177612E3
1.423408816E2,1.348177612E3
1.424075511E2,1.348177612E3
1.424742159E2,1.348380005E3
1.425408794E2,1.348852539E3
1.426075499E2,1.349055054E3
1.426742166E2,1.349055054E3
1.427408767E2,1.349055054E3
1.428075619E2,1.349055054E3
1.428742105E2,1.349055054E3
1.429408737E2,1.348852539E3
1.430075467E2,1.348380005E3
1.430742110E2,1.348380005E3
1.431408756E2,1.348380005E3
1.432075425E2,1.348380005E3
1.432742058E2,1.348380005E3
1.433408703E2,1.348582520E3
1.434075499E2,1.348582520E3
1.434742043E2,1.349257568E3
1.435408681E2,1.349257568E3
1.436075371E2,1.349662598E3
1.436742028E2,1.349460083E3
1.437408667E2,1.349460083E3
1.438075358E2,1.349257568E3
1.438742003E2,1.349460083E3
1.439408636E2,1.349257568E3
1.440075329E2,1.348582520E3
1.440742014E2,1.348582520E3
1.441408657E2,1.348380005E3
1.442075318E2,1.347772583E3
1.442742000E2,1.347570068E3
1.443408593E2,1.347367554E3
1.444075410E2,1.347097534E3
1.444741999E2,1.347367554E3
1.445408576E2,1.347097534E3
1.446075302E2,1.346490112E3
1.446741929E2,1.345815063E3
1.447408558E2,1.345612549E3
1.448075277E2,1.345410034E3
1.448741933E2,1.345005005E3
1.449408539E2,1.345005005E3
1.450075241E2,1.345005005E3
1.450741891E2,1.345005005E3
1.451408520E2,1.345005005E3
1.452075221E2,1.345005005E3
1.452741858E2,1.345207520E3
1.453408512E2,1.345207520E3
1.454075178E2,1.345207520E3
1.454741869E2,1.345410034E3
1.455408491E2,1.345815063E3
1.456075208E2,1.346085083E3
1.456741820E2,1.346287598E3
1.457408457E2,1.346490112E3
1.458075187E2,1.347097534E3
1.458741858E2,1.347097534E3
1.459408440E2,1.347097534E3
1.460075160E2,1.347097534E3
1.460741797E2,1.347367554E3
1.461408427E2,1.347367554E3
1.462075157E2,1.347367554E3
1.462741760E2,1.347367554E3
1.463408406E2,1.347570068E3
1.464075098E2,1.347570068E3
1.464741743E2,1.347570068E3
1.465408383E2,1.347772583E3
1.466075067E2,1.347975098E3
1.466741715E2,1.347975098E3
1.467408359E2,1.347975098E3
1.468075090E2,1.347975098E3
1.468741739E2,1.347975098E3
1.469408354E2,1.348582520E3
1.470075075E2,1.348852539E3
1.470741680E2,1.348582520E3
1.471408343E2,1.348852539E3
1.472075033E2,1.348582520E3
1.472741657E2,1.348582520E3
1.473408314E2,1.348380005E3
1.474075008E2,1.348380005E3
1.474741640E2,1.348177612E3
1.475408304E2,1.348177612E3
1.476075010E2,1.347975098E3
1.476741615E2,1.347975098E3
1.477408274E2,1.347975098E3
1.478074992E2,1.348177612E3
1.478741610E2,1.348177612E3
1.479408297E2,1.348177612E3
1.480074935E2,1.348582520E3
1.480741606E2,1.348177612E3
1.481408215E2,1.348380005E3
1.482074914E2,1.348177612E3
1.482741608E2,1.348380005E3
1.483408251E2,1.348380005E3
1.484074897E2,1.348582520E3
1.484741589E2,1.348852539E3
1.485408163E2,1.348852539E3
1.486074890E2,1.348582520E3
1.486741546E2,1.348177612E3
1.487408162E2,1.348177612E3
1.488074836E2,1.347975098E3
1.488741500E2,1.347772583E3
1.489408154E2,1.347772583E3
1.490074847E2,1.347097534E3
1.490741508E2,1.347097534E3
1.491408110E2,1.347097534E3
1.492074806E2,1.346287598E3
1.492741471E2,1.347097534E3
1.493408091E2,1.346490112E3
1.494074781E2,1.347367554E3
1.494741502E2,1.347367554E3
1.495408069E2,1.347367554E3
1.496074804E2,1.347772583E3
1.496741451E2,1.348177612E3
1.497408049E2,1.348380005E3
1.498074760E2,1.349055054E3
1.498741404E2,1.349460083E3
1.499408064E2,1.349662598E3
1.500074783E2,1.349865112E3
1.500741375E2,1.350135010E3
1.501408027E2,1.350540039E3
1.502074712E2,1.350945068E3
1.502741336E2,1.351147583E3
1.503407993E2,1.350945068E3
1.504074729E2,1.351417603E3
1.504741332E2,1.351417603E3
1.505407964E2,1.351619995E3
1.506074663E2,1.351417603E3
1.506741350E2,1.351417603E3
1.507407955E2,1.351147583E3
1.508074694E2,1.351147583E3
1.508741303E2,1.351147583E3
1.509407932E2,1.351147583E3
1.510074654E2,1.351147583E3
1.510741291E2,1.350945068E3
1.511407914E2,1.350945068E3
1.512074616E2,1.350540039E3
1.512741304E2,1.350742554E3
1.513407920E2,1.350540039E3
1.514074554E2,1.350742554E3
1.514741228E2,1.350540039E3
1.515407864E2,1.350540039E3
1.516074579E2,1.350337524E3
1.516741250E2,1.349662598E3
1.517407908E2,1.349460083E3
1.518074541E2,1.349460083E3
1.518741195E2,1.349460083E3
1.519407826E2,1.349460083E3
1.520074527E2,1.349055054E3
1.520741240E2,1.349460083E3
1.521407802E2,1.349460083E3
1.522074535E2,1.349460083E3
1.522741161E2,1.349662598E3
1.523407782E2,1.349662598E3
1.524074483E2,1.350540039E3
1.524741128E2,1.349865112E3
1.525407770E2,1.350135010E3
1.526074449E2,1.349865112E3
1.526741117E2,1.350135010E3
1.527407766E2,1.350135010E3
1.528074459E2,1.350135010E3
1.528741106E2,1.350135010E3
1.529407725E2,1.350337524E3
1.530074413E2,1.350135010E3
1.530741072E2,1.350135010E3
1.531407706E2,1.349662598E3
1.532074385E2,1.349460083E3
1.532741043E2,1.349460083E3
1.533407670E2,1.349257568E3
1.534074383E2,1.349460083E3
1.534741030E2,1.349055054E3
1.535407653E2,1.349460083E3
1.536074384E2,1.349055054E3
1.536741058E2,1.349257568E3
1.537407638E2,1.348380005E3
1.538074386E2,1.349257568E3
1.538741010E2,1.348852539E3
1.539407625E2,1.348852539E3
1.540074349E2,1.347772583E3
1.540740995E2,1.348177612E3
1.541407628E2,1.347772583E3
1.542074331E2,1.347772583E3
1.542740956E2,1.347367554E3
1.543407577E2,1.347367554E3
1.544074306E2,1.347367554E3
1.544740929E2,1.347097534E3
1.545407565E2,1.347097534E3
1.546074268E2,1.346895020E3
1.546740978E2,1.346692505E3
1.547407533E2,1.346287598E3
1.548074245E2,1.346085083E3
1.548740901E2,1.345612549E3
1.549407523E2,1.345612549E3
1.550074256E2,1.345612549E3
1.550740894E2,1.345410034E3
1.551407524E2,1.344802612E3
1.552074230E2,1.344802612E3
1.552740888E2,1.344802612E3
1.553407491E2,1.344802612E3
1.554074200E2,1.344802612E3
1.554740880E2,1.344802612E3
1.555407506E2,1.344802612E3
1.556074170E2,1.344532593E3
1.556740825E2,1.344802612E3
1.557407444E2,1.344330078E3
1.558074145E2,1.344802612E3
1.558740786E2,1.344330078E3
1.559407419E2,1.345207520E3
1.560074139E2,1.345005005E3
1.560740777E2,1.345410034E3
1.561407391E2,1.345005005E3
1.562074127E2,1.345410034E3
1.562740784E2,1.345410034E3
1.563407379E2,1.345410034E3
1.564074118E2,1.345410034E3
1.564740738E2,1.345410034E3
1.565407364E2,1.345612549E3
1.566074131E2,1.345612549E3
1.566740724E2,1.345612549E3
1.567407334E2,1.345612549E3
1.568074065E2,1.345815063E3
1.568740694E2,1.346287598E3
1.569407326E2,1.346895020E3
1.570074017E2,1.346490112E3
1.570740714E2,1.346895020E3
1.571407288E2,1.347367554E3
1.572074006E2,1.347772583E3
1.572740694E2,1.347772583E3
1.573407277E2,1.347975098E3
1.574074003E2,1.348380005E3
1.574740630E2,1.348582520E3
1.575407261E2,1.348582520E3
1.576074003E2,1.348582520E3
1.576740620E2,1.348582520E3
1.577407254E2,1.348582520E3
1.578074008E2,1.348582520E3
1.578740591E2,1.348582520E3
1.579407250E2,1.349460083E3
1.580073956E2,1.348582520E3
1.580740572E2,1.349055054E3
1.581407195E2,1.348582520E3
1.582073935E2,1.349055054E3
1.582740566E2,1.349055054E3
1.583407188E2,1.349055054E3
1.584073870E2,1.348582520E3
1.584740553E2,1.349055054E3
1.585407162E2,1.349055054E3
1.586073890E2,1.348582520E3
1.586740519E2,1.348582520E3
1.587407146E2,1.348582520E3
1.588073839E2,1.348582520E3
1.588740552E2,1.347772583E3
1.589407121E2,1.347975098E3
1.590073858E2,1.347975098E3
1.590740474E2,1.348177612E3
1.591407093E2,1.347975098E3
1.592073803E2,1.348177612E3
1.592740453E2,1.348177612E3
1.593407098E2,1.348177612E3
1.594073820E2,1.347975098E3
1.594740425E2,1.347975098E3
1.595407050E2,1.347975098E3
1.596073750E2,1.348177612E3
1.596740418E2,1.348177612E3
1.597407041E2,1.348177612E3
1.598073742E2,1.348582520E3
1.598740425E2,1.348582520E3
1.599407008E2,1.348582520E3
1.600073752E2,1.348177612E3
1.600740386E2,1.348582520E3
1.601407008E2,1.348582520E3
1.602073683E2,1.348582520E3
1.602740356E2,1.348582520E3
1.603406984E2,1.348852539E3
1.604073675E2,1.348582520E3
1.604740327E2,1.348852539E3
1.605406951E2,1.348582520E3
1.606073652E2,1.348582520E3
1.606740285E2,1.348582520E3
1.607406933E2,1.349055054E3
1.608073633E2,1.348380005E3
1.608740275E2,1.348852539E3
1.609406903E2,1.349055054E3
1.610073604E2,1.348852539E3
1.610740292E2,1.348852539E3
1.611406909E2,1.348852539E3
1.612073591E2,1.349055054E3
1.612740241E2,1.348852539E3
1.613406862E2,1.348582520E3
1.614073578E2,1.348177612E3
1.614740217E2,1.348582520E3
1.615406845E2,1.348582520E3
1.616073542E2,1.348852539E3
1.616740235E2,1.349055054E3
1.617406851E2,1.349257568E3
1.618073550E2,1.349257568E3
1.618740218E2,1.349257568E3
1.619406813E2,1.349662598E3
1.620073529E2,1.349662598E3
1.620740177E2,1.349662598E3
1.621406832E2,1.349257568E3
1.622073508E2,1.349460083E3
1.622740174E2,1.349460083E3
1.623406771E2,1.349460083E3
1.624073511E2,1.349460083E3
1.624740141E2,1.349460083E3
1.625406750E2,1.350135010E3
1.626073502E2,1.350135010E3
1.626740136E2,1.350135010E3
1.627406769E2,1.350135010E3
1.628073510E2,1.350540039E3
1.628740080E2,1.350540039E3
1.629406709E2,1.350540039E3
1.630073530E2,1.350540039E3
1.630740052E2,1.350540039E3
1.631406693E2,1.350540039E3
1.632073485E2,1.350945068E3
1.632740040E2,1.350135010E3
1.633406665E2,1.350337524E3
1.634073441E2,1.350337524E3
1.634740041E2,1.350337524E3
1.635406658E2,1.350337524E3
1.636073372E2,1.350337524E3
1.636740016E2,1.350337524E3
1.637406625E2,1.350337524E3
1.638073379E2,1.349662598E3
1.638739987E2,1.349662598E3
1.639406626E2,1.350337524E3
1.640073320E2,1.349662598E3
1.640739961E2,1.349460083E3
1.641406613E2,1.349460083E3
1.642073382E2,1.349460083E3
1.642739928E2,1.349460083E3
1.643406568E2,1.349257568E3
1.644073260E2,1.349257568E3
1.644739954E2,1.349257568E3
1.645406577E2,1.348582520E3
1.646073248E2,1.348582520E3
1.646739908E2,1.348582520E3
1.647406529E2,1.348582520E3
1.648073247E2,1.348582520E3
1.648739877E2,1.348380005E3
1.649406504E2,1.347975098E3
1.650073203E2,1.347975098E3
1.650739949E2,1.347975098E3
1.651406488E2,1.347570068E3
