"Time (s)","Illuminance (lx)"
2.870984890E1,4.236232910E3
2.877653317E1,4.312979980E3
2.884318411E1,4.312979980E3
2.890986494E1,4.312979980E3
2.897650838E1,4.263975098E3
2.904317911E1,4.263975098E3
2.910987202E1,4.228132812E3
2.917652473E1,4.211325195E3
2.924317734E1,4.211325195E3
2.930984244E1,4.075920166E3
2.937650484E1,4.075920166E3
2.944317411E1,4.075920166E3
2.950985937E1,4.111965332E3
2.957651963E1,4.164615234E3
2.964319239E1,4.197420410E3
2.970984067E1,4.358407715E3
2.977650640E1,4.455405273E3
2.984317129E1,4.456282715E3
2.990985640E1,4.495702637E3
2.997650984E1,4.518787598E3
3.004316765E1,4.495702637E3
3.010984103E1,4.495702637E3
3.017651379E1,4.477207520E3
3.024317036E1,4.421317871E3
3.030984786E1,4.347135254E3
3.037649603E1,4.347135254E3
3.044316577E1,4.338832520E3
3.050982801E1,4.338832520E3
3.057651369E1,4.424760254E3
3.064316395E1,4.462897461E3
3.070982723E1,4.622197754E3
3.077648968E1,4.653314941E3
3.084316369E1,4.662495117E3
3.090985577E1,4.690642578E3
3.097650228E1,4.734112793E3
3.104316046E1,4.787437500E3
3.110982348E1,4.787437500E3
3.117648900E1,4.759290039E3
3.124315869E1,4.734112793E3
3.130985254E1,4.691047852E3
3.137650088E1,4.662022461E3
3.144315770E1,4.558207520E3
3.150981973E1,4.542615234E3
3.157649978E1,4.558207520E3
3.164315265E1,4.662022461E3
3.170984562E1,4.747545410E3
3.177647890E1,4.853925293E3
3.184315171E1,4.891657715E3
3.190982254E1,5.040292480E3
3.197649786E1,5.040292480E3
3.204314817E1,5.040292480E3
3.210981421E1,5.040292480E3
3.217648286E1,5.016397461E3
3.224315869E1,4.899352539E3
3.230983562E1,4.804717773E3
3.237649088E1,4.804717773E3
3.244314140E1,4.759695312E3
3.250981463E1,4.737082520E3
3.257647806E1,4.759695312E3
3.264314270E1,4.832392578E3
3.270980890E1,4.907047852E3
3.277647984E1,4.994662598E3
3.284314025E1,5.028345215E3
3.290980603E1,5.062229980E3
3.297647025E1,5.089365234E3
3.304314244E1,5.117917480E3
3.310983088E1,5.117917480E3
3.317646463E1,5.089365234E3
3.324314379E1,5.066550293E3
3.330980208E1,4.994257812E3
3.337648265E1,4.893817871E3
3.344313702E1,4.868842773E3
3.350980275E1,4.784467773E3
3.357645963E1,4.784467773E3
3.364312859E1,4.868842773E3
3.370982921E1,4.973130371E3
3.377647176E1,5.116635254E3
3.384313202E1,5.219640137E3
3.390980004E1,5.219640137E3
3.397646525E1,5.219640137E3
3.404312754E1,5.133915039E3
3.410981338E1,5.115352539E3
3.417646458E1,5.103202637E3
3.424312817E1,5.068642578E3
3.430979504E1,4.997025391E3
3.437645525E1,4.812142578E3
3.444312682E1,4.812142578E3
3.450981223E1,4.801072754E3
3.457644963E1,4.812142578E3
3.464312432E1,4.877212891E3
3.470979874E1,4.912785156E3
3.477646598E1,5.013630371E3
3.484312187E1,5.209582520E3
3.490978921E1,5.246032715E3
3.497644765E1,5.246032715E3
3.504311900E1,5.246032715E3
3.510981213E1,5.193787598E3
3.517646036E1,5.171445312E3
3.524312140E1,5.165437500E3
3.530978723E1,5.072287598E3
3.537644411E1,4.972522461E3
3.544311478E1,4.907655273E3
3.550980494E1,4.907655273E3
3.557645473E1,4.907655273E3
3.564311234E1,4.911502930E3
3.570977765E1,4.922842773E3
3.577645978E1,5.074177734E3
3.584310937E1,5.122170410E3
3.590979228E1,5.133915039E3
3.597643661E1,5.178262695E3
