"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.742077660E0,-1.191940022E1,-4.412739944E1,-6.051199913E0
1.752077660E0,-1.159000015E1,-4.422499847E1,-5.733999729E0
1.762077660E0,-1.126060009E1,-4.438359833E1,-5.428999901E0
1.772077660E0,-1.087020016E1,-4.451779938E1,-5.087399960E0
1.782077660E0,-1.052859974E1,-4.467639923E1,-4.965399742E0
1.792077660E0,-1.021140003E1,-4.471299744E1,-4.928800106E0
1.802077660E0,-9.869799614E0,-4.472520065E1,-4.806799889E0
1.812077660E0,-9.552599907E0,-4.479840088E1,-4.770199776E0
1.822077660E0,-9.247599602E0,-4.483499908E1,-4.770199776E0
1.832077660E0,-8.979199409E0,-4.484719849E1,-4.843400002E0
1.842077660E0,-8.735199928E0,-4.487159729E1,-4.977600098E0
1.852077660E0,-8.552199364E0,-4.489599991E1,-5.221600056E0
1.862077660E0,-8.369199753E0,-4.485939789E1,-5.221600056E0
1.872077660E0,-8.173999786E0,-4.489599991E1,-5.331399918E0
1.882077660E0,-8.100799561E0,-4.493259811E1,-5.465600014E0
1.892077660E0,-8.052000046E0,-4.488380051E1,-5.697400093E0
1.902077660E0,-8.027600288E0,-4.483499908E1,-5.929199696E0
1.912077660E0,-8.039799690E0,-4.487159729E1,-6.209799767E0
1.922077660E0,-8.064199448E0,-4.477399826E1,-6.453799725E0
1.932077660E0,-8.100799561E0,-4.473740005E1,-6.648999691E0
1.942077660E0,-8.125200272E0,-4.466419983E1,-7.014999866E0
1.952077660E0,-8.137399673E0,-4.460319901E1,-7.332200050E0
1.962077660E0,-8.149600029E0,-4.457880020E1,-7.625000000E0
1.972077660E0,-8.112999916E0,-4.455439758E1,-7.832399845E0
1.982077660E0,-8.064199448E0,-4.451779938E1,-8.052000046E0
1.992077660E0,-7.978799820E0,-4.440800095E1,-8.320400238E0
2.002077660E0,-7.722599983E0,-4.445679855E1,-8.405799866E0
2.012077660E0,-7.710399628E0,-4.435919952E1,-8.588799477E0
2.022077660E0,-7.783599854E0,-4.435919952E1,-8.722999573E0
2.032077660E0,-7.917799950E0,-4.428599930E1,-8.857199669E0
2.042077660E0,-8.052000046E0,-4.415179825E1,-9.101200104E0
2.052077660E0,-8.308199883E0,-4.379800034E1,-9.686800003E0
2.062077660E0,-8.613200188E0,-4.372480011E1,-9.918600082E0
2.072077660E0,-8.979199409E0,-4.361499786E1,-1.010159969E1
2.082077660E0,-9.625800133E0,-4.341979980E1,-1.052859974E1
2.092077660E0,-9.991799355E0,-4.334659958E1,-1.084579945E1
2.102077660E0,-1.029679966E1,-4.318799973E1,-1.118739986E1
2.112077660E0,-1.051639938E1,-4.304159927E1,-1.156559944E1
2.122077660E0,-1.088239956E1,-4.291959763E1,-1.189499950E1
2.132077660E0,-1.127279949E1,-4.309040070E1,-1.182180023E1
2.142077660E0,-1.165100002E1,-4.293180084E1,-1.218779945E1
2.152077660E0,-1.193159962E1,-4.283419800E1,-1.250500011E1
2.162077660E0,-1.223659992E1,-4.234619904E1,-1.322480011E1
2.172077660E0,-1.262699986E1,-4.215100098E1,-1.348099995E1
2.182077660E0,-1.301739979E1,-4.199239731E1,-1.377379990E1
2.192077660E0,-1.345660019E1,-4.185820007E1,-1.402999973E1
2.202077660E0,-1.378599930E1,-4.176060104E1,-1.426179981E1
2.212077660E0,-1.415199947E1,-4.157759857E1,-1.459119987E1
2.222077660E0,-1.440819931E1,-4.141899872E1,-1.474979973E1
2.232077660E0,-1.468879986E1,-4.128479767E1,-1.498159981E1
2.242077660E0,-1.495720005E1,-4.151659775E1,-1.474979973E1
2.252077660E0,-1.514019966E1,-4.145560074E1,-1.500599957E1
2.262077660E0,-1.527439976E1,-4.133359909E1,-1.522559929E1
2.272077660E0,-1.543299961E1,-4.123600006E1,-1.543299961E1
2.282077660E0,-1.551839924E1,-4.112619781E1,-1.571360016E1
2.292077660E0,-1.544519997E1,-4.108959961E1,-1.589659977E1
2.302077660E0,-1.537199974E1,-4.104079819E1,-1.621380043E1
2.312077660E0,-1.533539963E1,-4.095539856E1,-1.646999931E1
2.322077660E0,-1.517679977E1,-4.086999893E1,-1.678719902E1
2.332077660E0,-1.506699944E1,-4.074800110E1,-1.706780052E1
2.342077660E0,-1.494499969E1,-4.069919968E1,-1.736059952E1
2.352077660E0,-1.483519936E1,-4.060160065E1,-1.765340042E1
2.362077660E0,-1.472539997E1,-4.050399780E1,-1.786079979E1
2.372077660E0,-1.460339928E1,-4.040639877E1,-1.811700058E1
2.382077660E0,-1.451799965E1,-4.034539795E1,-1.833659935E1
2.392077660E0,-1.439599991E1,-4.033319855E1,-1.847080040E1
2.402077660E0,-1.424959946E1,-4.029660034E1,-1.860499954E1
2.412077660E0,-1.410319996E1,-4.033319855E1,-1.862940025E1
2.422077660E0,-1.402999973E1,-4.033319855E1,-1.869039917E1
2.432077660E0,-1.388359928E1,-4.038199997E1,-1.866600037E1
2.442077660E0,-1.367619991E1,-4.045520020E1,-1.864159966E1
2.452077660E0,-1.351760006E1,-4.057719803E1,-1.854399872E1
2.462077660E0,-1.342000008E1,-4.074800110E1,-1.836100006E1
2.472077660E0,-1.332240009E1,-4.089439774E1,-1.811700058E1
2.482077660E0,-1.328579998E1,-4.110179901E1,-1.781200027E1
2.492077660E0,-1.321259975E1,-4.128479767E1,-1.747039986E1
2.502077660E0,-1.310279942E1,-4.149219894E1,-1.703120041E1
2.512077660E0,-1.306619930E1,-4.169960022E1,-1.650659943E1
2.522077660E0,-1.280999947E1,-4.198019791E1,-1.596980000E1
2.532077660E0,-1.284659958E1,-4.223640060E1,-1.531099987E1
2.542077660E0,-1.280999947E1,-4.254140091E1,-1.462779999E1
2.552077660E0,-1.277339935E1,-4.279759979E1,-1.392019939E1
2.562077660E0,-1.272459984E1,-4.302939987E1,-1.318820000E1
2.572077660E0,-1.260260010E1,-4.310260010E1,-1.284659958E1
2.582077660E0,-1.248059940E1,-4.338319778E1,-1.217560005E1
2.592077660E0,-1.227320004E1,-4.368819809E1,-1.146799946E1
2.602077660E0,-1.235859966E1,-4.390779877E1,-1.073600006E1
2.612077660E0,-1.213899994E1,-4.413959885E1,-1.006499958E1
2.622077660E0,-1.189499950E1,-4.431039810E1,-9.454999924E0
2.632077660E0,-1.154119968E1,-4.455439758E1,-8.796199799E0
2.642077660E0,-1.115079975E1,-4.481060028E1,-8.088600159E0
2.652077660E0,-1.083360004E1,-4.522539902E1,-7.063799858E0
2.662077660E0,-1.043099976E1,-4.545719910E1,-6.356199741E0
2.672077660E0,-9.833199501E0,-4.538399887E1,-6.075599670E0
2.682077660E0,-9.223199844E0,-4.564019775E1,-5.319200039E0
2.692077660E0,-8.527799606E0,-4.583539963E1,-4.513999939E0
2.702077660E0,-7.844599724E0,-4.605500031E1,-3.745399952E0
2.712077660E0,-7.197999954E0,-4.623799896E1,-3.074399948E0
2.722077660E0,-6.466000080E0,-4.644540024E1,-2.330199957E0
2.732077660E0,-5.697400093E0,-4.657959747E1,-1.585999966E0
2.742077660E0,-4.965399742E0,-4.668939972E1,-8.905999660E-1
2.752077660E0,-4.282199860E0,-4.710419846E1,1.219999939E-1
2.762077660E0,-3.501399994E0,-4.714080048E1,7.563999891E-1
2.772077660E0,-2.757200003E0,-4.722620010E1,1.305400014E0
2.782077660E0,-2.073999882E0,-4.725059891E1,1.829999924E0
2.792077660E0,-1.402999997E0,-4.726279831E1,2.330199957E0
2.802077660E0,-8.539999723E-1,-4.723839951E1,2.757200003E0
2.812077660E0,-2.439999878E-1,-4.723839951E1,3.062199831E0
2.822077660E0,3.172000051E-1,-4.723839951E1,3.257400036E0
2.832077660E0,6.710000038E-1,-4.720179749E1,3.550199986E0
2.842077660E0,8.539999723E-1,-4.722620010E1,3.672199965E0
2.852077660E0,9.759999514E-1,-4.717739868E1,3.757599831E0
2.862077660E0,1.049199939E0,-4.716519928E1,3.818599939E0
2.872077660E0,1.024799943E0,-4.714080048E1,3.916199923E0
2.882077660E0,1.000399947E0,-4.710419846E1,3.855199814E0
2.892077660E0,8.173999786E-1,-4.715299988E1,3.867399931E0
2.902077660E0,5.489999652E-1,-4.717739868E1,3.891799927E0
2.912077660E0,2.683999836E-1,-4.721400070E1,3.794199944E0
2.922077660E0,-4.879999906E-2,-4.725059891E1,3.708799839E0
2.932077660E0,-4.513999820E-1,-4.725059891E1,3.586799860E0
2.942077660E0,-8.905999660E-1,-4.734819794E1,3.379400015E0
2.952077660E0,-1.402999997E0,-4.742139816E1,3.086599827E0
2.962077660E0,-1.988600016E0,-4.744580078E1,2.927999973E0
2.972077660E0,-2.537600040E0,-4.744580078E1,2.696199894E0
2.982077660E0,-3.123199940E0,-4.742139816E1,2.622999907E0
2.992077660E0,-3.659999847E0,-4.744580078E1,2.488800049E0
3.002077660E0,-4.160200119E0,-4.742139816E1,2.281399965E0
3.012077660E0,-4.660399914E0,-4.745800018E1,2.049599886E0
3.022077660E0,-5.124000072E0,-4.738479996E1,1.964200020E0
3.032077660E0,-5.380199909E0,-4.734819794E1,1.829999924E0
3.042077660E0,-5.648600101E0,-4.734819794E1,1.561599970E0
3.052077660E0,-5.892600060E0,-4.732379913E1,1.329800010E0
3.062077660E0,-6.087800026E0,-4.731159973E1,9.759999514E-1
3.072077660E0,-6.331799984E0,-4.725059891E1,5.367999673E-1
3.082077660E0,-6.600199699E0,-4.721400070E1,1.219999939E-1
3.092077660E0,-6.807600021E0,-4.712859726E1,-2.928000093E-1
3.102077660E0,-6.953999996E0,-4.705540085E1,-8.661999702E-1
3.112077660E0,-7.271199703E0,-4.696999741E1,-1.402999997E0
3.122077660E0,-7.588399887E0,-4.694559860E1,-1.964200020E0
3.132077660E0,-8.088600159E0,-4.683580017E1,-2.635200024E0
3.142077660E0,-8.295999527E0,-4.668939972E1,-3.318399906E0
3.152077660E0,-8.710800171E0,-4.657959747E1,-3.928400040E0
3.162077660E0,-9.076799393E0,-4.640879822E1,-4.623799801E0
3.172077660E0,-9.454999924E0,-4.628680038E1,-5.294799805E0
3.182077660E0,-9.894199371E0,-4.615259933E1,-5.977999687E0
3.192077660E0,-1.021140003E1,-4.566460037E1,-7.149199963E0
3.202077660E0,-1.056519985E1,-4.548159790E1,-7.722599983E0
3.212077660E0,-1.068719959E1,-4.533519745E1,-8.356999397E0
3.222077660E0,-1.111419964E1,-4.516439819E1,-9.003600121E0
3.232077660E0,-1.130939960E1,-4.496920013E1,-9.711199760E0
3.242077660E0,-1.154119968E1,-4.478619766E1,-1.033339977E1
3.252077660E0,-1.173639965E1,-4.459099960E1,-1.100440025E1
3.262077660E0,-1.190719986E1,-4.435919952E1,-1.152899933E1
3.272077660E0,-1.211460018E1,-4.449340057E1,-1.168760014E1
3.282077660E0,-1.218779945E1,-4.427379990E1,-1.241959953E1
3.292077660E0,-1.238299942E1,-4.402980042E1,-1.301739979E1
3.302077660E0,-1.241959953E1,-4.384679794E1,-1.356639957E1
3.312077660E0,-1.243179989E1,-4.363940048E1,-1.407880020E1
3.322077660E0,-1.249279976E1,-4.338319778E1,-1.467659950E1
3.332077660E0,-1.254160023E1,-4.310260010E1,-1.528660011E1
3.342077660E0,-1.255379963E1,-4.282199860E1,-1.594539928E1
3.352077660E0,-1.256599998E1,-4.256579971E1,-1.650659943E1
3.362077660E0,-1.262699986E1,-4.228519821E1,-1.707999992E1
3.372077660E0,-1.262699986E1,-4.206559753E1,-1.767779922E1
3.382077660E0,-1.267579937E1,-4.180939865E1,-1.826339912E1
3.392077660E0,-1.277339935E1,-4.152880096E1,-1.877579880E1
3.402077660E0,-1.276119995E1,-4.138240051E1,-1.916619873E1
3.412077660E0,-1.271239948E1,-4.121159744E1,-1.956879997E1
3.422077660E0,-1.265139961E1,-4.110179901E1,-1.994700050E1
3.432077660E0,-1.255379963E1,-4.094319916E1,-2.022760010E1
3.442077660E0,-1.245619965E1,-4.083340073E1,-2.042280006E1
3.452077660E0,-1.230980015E1,-4.073579788E1,-2.059359932E1
3.462077660E0,-1.217560005E1,-4.066259766E1,-2.067899895E1
3.472077660E0,-1.205359936E1,-4.072359848E1,-2.067899895E1
3.482077660E0,-1.196819973E1,-4.073579788E1,-2.067899895E1
3.492077660E0,-1.185839939E1,-4.082119751E1,-2.053260040E1
3.502077660E0,-1.180959988E1,-4.090660095E1,-2.023979950E1
3.512077660E0,-1.185839939E1,-4.104079819E1,-1.989819908E1
3.522077660E0,-1.194379997E1,-4.116279984E1,-1.952000046E1
3.532077660E0,-1.206579971E1,-4.129700089E1,-1.905640030E1
3.542077660E0,-1.226099968E1,-4.149219894E1,-1.859280014E1
3.552077660E0,-1.217560005E1,-4.171179962E1,-1.809259987E1
3.562077660E0,-1.241959953E1,-4.193140030E1,-1.744599915E1
3.572077660E0,-1.272459984E1,-4.216320038E1,-1.677499962E1
3.582077660E0,-1.306619930E1,-4.244379807E1,-1.612839890E1
3.592077660E0,-1.333459949E1,-4.265119934E1,-1.538420010E1
